pool_depth,delta_s_frac,user_regime,arb_mode,breach_prob,capital_required,total_cost,expected_profit,net_profit,roi_percent,economically_viable,profit_breakdown
10000000,0.01,Normal,Moderate,0.0841729629604994,9000.0,9090.0,16809.340703211732,7719.340703211732,85.77045225790813,True,"{'flash_arbitrage': 589.2107407234959, 'options_profit': 2104.324074012485, 'leveraged_short': 631.2972222037455, 'cross_platform_arb': 5050.377777629964, 'mev_extraction': 16.83459259209988, 'lp_manipulation': 8417.29629604994}"
10000000,0.01,Normal,Slow,0.0802993196549388,9000.0,9090.0,16035.77413509128,6945.77413509128,77.17526816768088,True,"{'flash_arbitrage': 562.0952375845717, 'options_profit': 2007.4829913734702, 'leveraged_short': 602.244897412041, 'cross_platform_arb': 4817.959179296328, 'mev_extraction': 16.05986393098776, 'lp_manipulation': 8029.931965493881}"
10000000,0.01,Panic,Fast,0.0144051537962795,9000.0,9090.0,2876.709213117016,-6213.290786882984,-69.03656429869982,False,"{'flash_arbitrage': 100.83607657395649, 'options_profit': 360.12884490698747, 'leveraged_short': 108.03865347209624, 'cross_platform_arb': 864.30922777677, 'mev_extraction': 2.8810307592559, 'lp_manipulation': 1440.5153796279499}"
10000000,0.01,Panic,Moderate,0.0,9000.0,9090.0,0.0,-9090.0,-101.0,False,{}
10000000,0.01,Panic,Slow,0.0490677704797956,9000.0,9090.0,9798.833764815181,708.833764815181,7.875930720168678,True,"{'flash_arbitrage': 343.4743933585692, 'options_profit': 1226.69426199489, 'leveraged_short': 368.00827859846703, 'cross_platform_arb': 2944.0662287877362, 'mev_extraction': 9.81355409595912, 'lp_manipulation': 4906.77704797956}"
10000000,0.025,Normal,Fast,0.0224182867376909,22500.0,22725.0,5811.940836746366,-16913.059163253634,-75.16915183668283,False,"{'flash_arbitrage': 392.3200179095908, 'options_profit': 1401.1429211056814, 'leveraged_short': 420.34287633170436, 'cross_platform_arb': 1345.097204261454, 'mev_extraction': 11.20914336884545, 'lp_manipulation': 2241.82867376909}"
10000000,0.025,Normal,Moderate,0.0622418812149198,22500.0,22725.0,16136.20770496796,-6588.792295032041,-29.283521311253512,False,"{'flash_arbitrage': 1089.2329212610966, 'options_profit': 3890.117575932488, 'leveraged_short': 1167.0352727797463, 'cross_platform_arb': 3734.512872895188, 'mev_extraction': 31.1209406074599, 'lp_manipulation': 6224.18812149198}"
10000000,0.025,Normal,Slow,0.0781602076726028,22500.0,22725.0,20263.033839122276,-2461.966160877724,-10.942071826123218,False,"{'flash_arbitrage': 1367.803634270549, 'options_profit': 4885.012979537675, 'leveraged_short': 1465.5038938613025, 'cross_platform_arb': 4689.612460356168, 'mev_extraction': 39.080103836301404, 'lp_manipulation': 7816.02076726028}"
10000000,0.025,Panic,Fast,0.02438700494933,22500.0,22725.0,6322.331033113802,-16402.668966886198,-72.90075096393865,False,"{'flash_arbitrage': 426.772586613275, 'options_profit': 1524.187809333125, 'leveraged_short': 457.2563427999375, 'cross_platform_arb': 1463.2202969598, 'mev_extraction': 12.193502474665, 'lp_manipulation': 2438.700494933}"
10000000,0.025,Panic,Moderate,0.0920316105468376,22500.0,22725.0,23859.19503426765,1134.19503426765,5.040866818967333,True,"{'flash_arbitrage': 1610.553184569658, 'options_profit': 5751.97565917735, 'leveraged_short': 1725.5926977532051, 'cross_platform_arb': 5521.896632810256, 'mev_extraction': 46.0158052734188, 'lp_manipulation': 9203.16105468376}"
10000000,0.025,Panic,Slow,0.1727934113766503,22500.0,22725.0,44796.69189939659,22071.69189939659,98.09640844176262,True,"{'flash_arbitrage': 3023.8846990913803, 'options_profit': 10799.588211040644, 'leveraged_short': 3239.876463312193, 'cross_platform_arb': 10367.604682599018, 'mev_extraction': 86.39670568832516, 'lp_manipulation': 17279.34113766503}"
10000000,0.05,Normal,Fast,0.0290374889486943,45000.0,45450.0,10409.939788106907,-35040.06021189309,-77.86680047087353,False,"{'flash_arbitrage': 1016.3121132043005, 'options_profit': 3629.6861185867874, 'leveraged_short': 1088.9058355760362, 'cross_platform_arb': 1742.249336921658, 'mev_extraction': 29.0374889486943, 'lp_manipulation': 2903.74889486943}"
10000000,0.05,Normal,Moderate,0.0420257791704122,45000.0,45450.0,15066.241832592774,-30383.758167407228,-67.51946259423829,False,"{'flash_arbitrage': 1470.9022709644269, 'options_profit': 5253.222396301525, 'leveraged_short': 1575.9667188904575, 'cross_platform_arb': 2521.546750224732, 'mev_extraction': 42.0257791704122, 'lp_manipulation': 4202.57791704122}"
10000000,0.05,Normal,Slow,0.1883501318795684,45000.0,45450.0,67523.52227882527,22073.522278825272,49.05227173072283,True,"{'flash_arbitrage': 6592.254615784894, 'options_profit': 23543.76648494605, 'leveraged_short': 7063.1299454838145, 'cross_platform_arb': 11301.007912774103, 'mev_extraction': 188.35013187956838, 'lp_manipulation': 18835.01318795684}"
10000000,0.05,Panic,Fast,0.0153808119666949,45000.0,45450.0,5514.021090060121,-39935.97890993988,-88.7466197998664,False,"{'flash_arbitrage': 538.3284188343215, 'options_profit': 1922.6014958368626, 'leveraged_short': 576.7804487510588, 'cross_platform_arb': 922.848718001694, 'mev_extraction': 15.380811966694901, 'lp_manipulation': 1538.08119666949}"
10000000,0.05,Panic,Moderate,0.2702850618198304,45000.0,45450.0,96897.19466240921,51447.19466240921,114.32709924979825,True,"{'flash_arbitrage': 9459.977163694064, 'options_profit': 33785.632727478805, 'leveraged_short': 10135.68981824364, 'cross_platform_arb': 16217.103709189825, 'mev_extraction': 270.28506181983045, 'lp_manipulation': 27028.50618198304}"
10000000,0.05,Panic,Slow,0.2334990594457276,45000.0,45450.0,83709.41281129335,38259.412811293354,85.02091735842967,True,"{'flash_arbitrage': 8172.467080600466, 'options_profit': 29187.382430715952, 'leveraged_short': 8756.214729214786, 'cross_platform_arb': 14009.943566743656, 'mev_extraction': 233.4990594457276, 'lp_manipulation': 23349.90594457276}"
10000000,0.1,Normal,Fast,0.157270840666487,90000.0,90900.0,87599.85825123327,-3300.141748766735,-3.6668241652963722,False,"{'flash_arbitrage': 11008.95884665409, 'options_profit': 39317.71016662175, 'leveraged_short': 11795.313049986526, 'cross_platform_arb': 9436.25043998922, 'mev_extraction': 314.541681332974, 'lp_manipulation': 15727.0840666487}"
10000000,0.1,Normal,Moderate,0.1188916303972757,90000.0,90900.0,66222.63813128257,-24677.36186871743,-27.41929096524159,False,"{'flash_arbitrage': 8322.4141278093, 'options_profit': 29722.907599318925, 'leveraged_short': 8916.872279795678, 'cross_platform_arb': 7133.497823836542, 'mev_extraction': 237.78326079455138, 'lp_manipulation': 11889.16303972757}"
10000000,0.1,Normal,Slow,0.2302059952183325,90000.0,90900.0,128224.7393366112,37324.739336611194,41.47193259623466,True,"{'flash_arbitrage': 16114.419665283274, 'options_profit': 57551.49880458312, 'leveraged_short': 17265.449641374937, 'cross_platform_arb': 13812.35971309995, 'mev_extraction': 460.41199043666495, 'lp_manipulation': 23020.59952183325}"
10000000,0.1,Panic,Fast,0.2650505166017385,90000.0,90900.0,147633.13774716834,56733.13774716834,63.03681971907593,True,"{'flash_arbitrage': 18553.536162121694, 'options_profit': 66262.62915043463, 'leveraged_short': 19878.788745130387, 'cross_platform_arb': 15903.030996104311, 'mev_extraction': 530.101033203477, 'lp_manipulation': 26505.05166017385}"
10000000,0.1,Panic,Moderate,0.4623576870620662,90000.0,90900.0,257533.23169357088,166633.23169357088,185.14803521507878,True,"{'flash_arbitrage': 32365.038094344633, 'options_profit': 115589.42176551656, 'leveraged_short': 34676.826529654965, 'cross_platform_arb': 27741.46122372397, 'mev_extraction': 924.7153741241324, 'lp_manipulation': 46235.76870620662}"
10000000,0.1,Panic,Slow,0.1438688607814319,90000.0,90900.0,80134.95545525757,-10765.044544742428,-11.961160605269365,False,"{'flash_arbitrage': 10070.820254700233, 'options_profit': 35967.215195357974, 'leveraged_short': 10790.164558607394, 'cross_platform_arb': 8632.131646885915, 'mev_extraction': 287.73772156286384, 'lp_manipulation': 14386.88607814319}"
